"idp";"fep";"sexo";"edad";"nacionalidad";"cpro";"grurba";"compra1";"compra2";"compra3";"compra4";"compra5";"donde1";"donde2";"donde3";"donde4";"donde5";"como";"alides1";"alides2";"alides3";"alides4";"alides5";"alides6";"respalim";"acaract1";"acaract2";"acaract3";"acaract4";"acaract5";"acaract6";"acaract7";"fresco";"higiene1";"higiene2";"higiene3";"higiene4";"higiene5";"higiene6";"higiene7";"pimport1";"pimport2";"pimport3";"pimport4";"pimport5";"pimport6";"resphig";"rnueva";"rcaract1";"rcaract2";"rcaract3";"rcaract4";"rcaract5";"rcaract6";"rcaract7";"rdes";"rnousa";"resprop";"medida1";"medida2";"medida3";"medida4";"medida5";"medida6";"medida7";"medida8";"noreduce1";"noreduce2";"noreduce3";"noreduce4";"noreduce5";"co2";"realiza";"vdispo1";"vdispo2";"vdispo3";"vdispo4";"vdispo5";"aguso1";"aguso2";"aguso3";"aguso4";"mtrans1";"mtrans2";"mtrans3";"mtrans4";"mtrans5";"mtrans6";"mtrans7";"mtrans8";"mmotiv1";"mmotiv2";"mmotiv3";"mmotiv4";"mmotiv5";"mmotiv6";"mmotiv7";"mmotiv8";"actitud";"mambient";"afecta";"actdigi";"nososte1";"nososte2";"nososte3";"nososte4";"nososte5";"nososte6";"nososte7";"confia";"propos1";"propos2";"propos3";"propos4";"propos5";"propos6";"propos7";"propos8";"nperson";"marco";"tipoh";"cest";"sactual";"ttrabajo";"cno";"ing"
1500;1503,93188025313;"1";"30";"1";"29";"3";"3";"2";"2";"3";"2";"1";"1";"2";"2";"2";"1";"2";"2";"2";"2";"2";"1";"2";"1";"2";"1";"2";"2";"2";"2";"1";"2";"1";"2";"2";"2";"2";"2";"1";"1";"2";"2";"2";"2";"2";"1";"2";"1";"1";"2";"2";"2";"2";"4";"4";"2";"2";"2";"1";"2";"2";"2";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"1";"2";"2";"2";"3";"4";"3";"3";"2";"1";"2";"2";"2";"1";"2";"2";"1";"2";"2";"2";"2";"2";"2";"2";"3";"1";"5";"2";"2";"1";"1";"1";"2";"2";"2";"3";"1";"2";"2";"2";"2";"2";"2";"2";"3";"2";"4";"3";"1";"3";"7";"5"
1347;1554,54658157117;"1";"26";"1";"29";"3";"2";"1";"1";"3";"2";"1";"2";"1";"2";"2";"1";"2";"2";"2";"2";"2";"1";"2";"2";"1";"2";"1";"2";"2";"2";"1";"1";"1";"2";"1";"2";"2";"2";"1";"1";"2";"2";"2";"2";"2";"1";"1";"1";"2";"2";"2";"2";"2";"1";"4";"1";"2";"1";"1";"2";"1";"1";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"1";"1";"1";"1";"2";"1";"3";"3";"3";"1";"2";"1";"2";"1";"2";"2";"1";"2";"2";"2";"2";"2";"1";"2";"2";"2";"1";"1";"1";"2";"2";"1";"2";"2";"2";"2";"2";"4";"2";"2";"2";"1";"2";"2";"2";"2";"4";"2";"4";"2";"6";"-9";"9";"4"
3862;2982,46192690199;"1";"78";"2";"29";"3";"2";"2";"1";"2";"2";"2";"1";"1";"2";"2";"2";"2";"2";"2";"2";"2";"1";"2";"1";"1";"2";"2";"2";"2";"2";"2";"1";"1";"2";"2";"2";"2";"2";"2";"2";"1";"1";"2";"2";"1";"2";"-9";"-9";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"2";"1";"1";"1";"1";"1";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"1";"2";"2";"1";"1";"1";"1";"1";"2";"1";"2";"2";"2";"2";"1";"2";"1";"2";"1";"2";"2";"2";"2";"2";"3";"1";"5";"1";"2";"1";"1";"2";"1";"2";"2";"3";"2";"2";"2";"1";"2";"2";"2";"2";"2";"2";"3";"2";"8";"-9";"-9";"4"
545;1160,98350711857;"1";"60";"1";"29";"3";"2";"1";"3";"3";"3";"2";"2";"1";"2";"2";"1";"1";"2";"2";"2";"2";"2";"1";"1";"2";"2";"2";"2";"2";"2";"1";"2";"1";"2";"2";"1";"2";"2";"1";"2";"2";"2";"2";"2";"1";"1";"2";"1";"2";"2";"2";"2";"2";"4";"5";"1";"2";"2";"1";"1";"1";"2";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"1";"2";"2";"1";"1";"1";"1";"2";"2";"1";"2";"2";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"1";"1";"7";"3";"2";"2";"1";"2";"2";"2";"2";"3";"2";"2";"2";"2";"2";"1";"2";"2";"3";"3";"2";"2";"6";"-9";"7";"98"
3258;1554,54658157117;"1";"27";"1";"29";"3";"3";"1";"1";"1";"2";"2";"2";"1";"2";"2";"1";"2";"1";"2";"2";"2";"2";"1";"2";"2";"2";"1";"2";"2";"2";"1";"2";"2";"2";"2";"2";"1";"2";"2";"2";"1";"1";"2";"2";"1";"1";"2";"2";"1";"2";"2";"2";"2";"1";"5";"1";"2";"2";"2";"2";"1";"2";"2";"2";"-9";"-9";"-9";"-9";"-9";"2";"2";"1";"1";"99";"2";"1";"1";"1";"2";"1";"2";"2";"2";"1";"2";"2";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"1";"4";"3";"2";"1";"2";"2";"2";"2";"2";"2";"2";"1";"1";"1";"2";"2";"2";"2";"4";"4";"2";"0";"6";"-9";"9";"1"
935;1211,79824556792;"1";"40";"1";"29";"3";"3";"2";"1";"2";"2";"2";"1";"1";"2";"2";"1";"2";"2";"2";"2";"2";"1";"1";"2";"2";"1";"1";"2";"2";"2";"1";"2";"1";"1";"2";"2";"1";"2";"2";"1";"2";"1";"2";"2";"2";"1";"1";"1";"2";"2";"2";"2";"2";"1";"1";"1";"2";"2";"1";"1";"1";"2";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"1";"2";"2";"1";"4";"4";"4";"3";"2";"1";"2";"2";"2";"1";"1";"2";"1";"2";"2";"2";"2";"2";"2";"2";"2";"2";"5";"2";"1";"1";"1";"2";"1";"1";"2";"3";"1";"1";"1";"2";"2";"2";"2";"2";"3";"2";"4";"2";"6";"-9";"9";"4"
4603;1186,87221299739;"1";"69";"1";"29";"3";"3";"1";"2";"2";"3";"2";"1";"1";"2";"2";"1";"2";"2";"2";"1";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"1";"1";"2";"1";"2";"2";"2";"2";"2";"2";"2";"2";"2";"1";"2";"1";"1";"1";"2";"2";"2";"2";"2";"4";"5";"2";"2";"2";"1";"2";"1";"1";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"1";"2";"1";"1";"1";"1";"4";"4";"2";"1";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"2";"2";"1";"1";"8";"99";"2";"2";"2";"2";"2";"2";"1";"3";"2";"2";"2";"2";"2";"2";"2";"1";"2";"2";"3";"0";"8";"-9";"-9";"4"
5162;1165,84560403105;"6";"51";"1";"29";"3";"3";"1";"1";"1";"3";"2";"1";"1";"2";"2";"1";"2";"2";"2";"2";"2";"1";"1";"1";"2";"1";"2";"2";"2";"2";"1";"2";"1";"1";"1";"2";"1";"2";"1";"2";"2";"2";"2";"1";"1";"1";"1";"2";"2";"2";"2";"2";"2";"1";"6";"1";"2";"2";"1";"1";"1";"1";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"1";"2";"2";"1";"4";"4";"4";"1";"2";"1";"2";"2";"2";"2";"1";"2";"1";"2";"2";"2";"2";"2";"2";"2";"2";"1";"1";"3";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"2";"2";"2";"1";"4";"4";"4";"2";"11";"-9";"-9";"4"
1972;3007,39029659098;"6";"79";"2";"29";"3";"2";"1";"1";"2";"3";"2";"1";"2";"2";"2";"1";"1";"1";"2";"2";"2";"2";"1";"1";"2";"2";"2";"2";"2";"2";"2";"1";"1";"1";"2";"2";"1";"2";"1";"2";"2";"2";"2";"2";"1";"1";"1";"2";"2";"2";"2";"2";"2";"4";"5";"1";"2";"1";"1";"2";"1";"1";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"2";"2";"2";"1";"4";"4";"1";"1";"2";"2";"1";"2";"2";"2";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"1";"1";"8";"1";"2";"1";"1";"1";"1";"1";"2";"1";"1";"2";"2";"2";"2";"2";"2";"2";"4";"3";"5";"2";"8";"-9";"-9";"3"
3181;1211,79824556792;"1";"40";"1";"29";"3";"2";"1";"1";"3";"1";"1";"2";"1";"2";"2";"1";"1";"2";"2";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"1";"2";"1";"2";"1";"1";"2";"2";"2";"1";"2";"2";"2";"2";"1";"1";"2";"1";"2";"2";"2";"2";"2";"1";"5";"1";"2";"2";"1";"2";"1";"2";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"1";"2";"1";"99";"3";"2";"4";"1";"2";"2";"2";"1";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"1";"1";"8";"1";"2";"1";"2";"2";"2";"2";"2";"3";"2";"2";"2";"1";"2";"2";"2";"2";"3";"2";"4";"5";"1";"3";"5";"6"
3376;1186,87221299739;"1";"68";"1";"29";"3";"3";"1";"1";"2";"2";"2";"1";"2";"2";"2";"1";"2";"2";"2";"2";"2";"1";"1";"1";"2";"2";"1";"2";"2";"2";"1";"1";"1";"2";"2";"1";"2";"2";"1";"1";"2";"2";"2";"2";"1";"1";"1";"2";"2";"2";"2";"2";"2";"1";"5";"1";"1";"1";"1";"1";"1";"2";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"2";"1";"2";"2";"1";"4";"2";"3";"2";"1";"1";"2";"2";"2";"2";"2";"2";"-9";"-9";"-9";"-9";"-9";"-9";"-9";"-9";"2";"1";"6";"2";"2";"1";"2";"2";"2";"2";"2";"3";"2";"2";"2";"2";"2";"2";"2";"1";"3";"3";"4";"5";"8";"-9";"-9";"5"
2076;1503,93188025313;"1";"32";"1";"29";"3";"2";"1";"1";"1";"2";"2";"2";"1";"1";"2";"1";"2";"1";"2";"1";"2";"2";"2";"1";"2";"2";"1";"2";"2";"2";"1";"1";"1";"2";"1";"1";"1";"2";"2";"1";"1";"2";"2";"2";"1";"1";"2";"1";"2";"2";"2";"2";"2";"1";"6";"1";"1";"1";"1";"1";"1";"1";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"1";"1";"2";"1";"4";"3";"2";"2";"2";"1";"2";"2";"2";"1";"2";"2";"1";"2";"2";"2";"2";"2";"2";"2";"2";"1";"10";"99";"2";"2";"2";"2";"1";"2";"2";"3";"2";"1";"2";"1";"2";"2";"2";"2";"4";"4";"4";"2";"4";"3";"7";"6"
508;1354,82386659091;"1";"56";"1";"29";"3";"2";"2";"1";"2";"2";"2";"1";"1";"2";"2";"1";"2";"2";"2";"1";"2";"2";"1";"2";"2";"2";"1";"2";"1";"2";"1";"2";"1";"2";"1";"2";"2";"2";"2";"2";"2";"2";"1";"2";"2";"1";"2";"1";"2";"2";"2";"2";"2";"1";"5";"1";"2";"2";"1";"1";"1";"2";"2";"2";"-9";"-9";"-9";"-9";"-9";"2";"1";"1";"1";"1";"1";"1";"4";"4";"2";"1";"2";"1";"2";"2";"2";"2";"1";"2";"1";"2";"2";"2";"2";"2";"2";"2";"1";"1";"5";"2";"2";"2";"2";"2";"1";"2";"2";"3";"1";"2";"2";"2";"2";"2";"2";"2";"3";"3";"2";"3";"4";"3";"5";"7"
3168;1298,66678765344;"6";"47";"1";"29";"3";"3";"2";"1";"2";"3";"2";"1";"2";"2";"2";"1";"2";"2";"2";"2";"2";"1";"1";"2";"2";"2";"1";"2";"2";"2";"1";"2";"1";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"1";"1";"2";"1";"2";"2";"2";"2";"2";"4";"4";"1";"2";"2";"1";"2";"2";"2";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"99";"99";"99";"99";"99";"1";"1";"4";"4";"2";"1";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"2";"2";"2";"2";"1";"3";"2";"2";"2";"2";"2";"2";"1";"4";"2";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"3";"11";"-9";"-9";"99"
4981;1696,031262789;"1";"71";"1";"29";"3";"3";"1";"1";"2";"3";"2";"1";"2";"2";"2";"1";"2";"2";"2";"2";"2";"1";"1";"2";"2";"1";"2";"2";"2";"2";"1";"2";"1";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"1";"1";"1";"2";"2";"2";"2";"2";"2";"4";"2";"1";"2";"2";"1";"2";"1";"1";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"1";"2";"2";"1";"2";"1";"3";"1";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"1";"8";"3";"2";"1";"2";"2";"2";"2";"2";"3";"2";"2";"2";"2";"2";"2";"2";"1";"2";"2";"3";"2";"8";"-9";"-9";"4"
1365;1696,031262789;"1";"72";"1";"29";"3";"3";"1";"1";"2";"3";"2";"1";"1";"2";"2";"1";"2";"2";"2";"2";"2";"1";"2";"1";"2";"2";"2";"2";"1";"2";"1";"2";"1";"1";"2";"2";"1";"2";"2";"2";"1";"1";"2";"2";"2";"1";"1";"1";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"1";"1";"1";"1";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"1";"2";"2";"1";"3";"3";"4";"1";"2";"1";"2";"2";"2";"1";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"2";"1";"5";"2";"1";"1";"2";"2";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"2";"2";"3";"1";"8";"-9";"-9";"4"
2587;1554,54658157117;"1";"29";"1";"29";"3";"2";"1";"1";"1";"2";"2";"2";"1";"1";"2";"1";"2";"1";"2";"2";"2";"2";"1";"2";"2";"2";"1";"1";"2";"2";"1";"1";"2";"2";"2";"1";"1";"2";"2";"1";"1";"2";"2";"2";"2";"1";"2";"1";"2";"2";"2";"2";"1";"4";"2";"1";"2";"2";"1";"1";"2";"2";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"1";"2";"2";"1";"2";"1";"2";"1";"2";"1";"2";"2";"2";"2";"2";"2";"2";"1";"1";"2";"2";"2";"2";"2";"1";"1";"3";"2";"2";"1";"2";"2";"2";"2";"2";"3";"2";"2";"1";"2";"1";"1";"2";"2";"4";"4";"5";"7";"4";"1";"2";"4"
3549;1481,90756548869;"1";"37";"1";"29";"3";"1";"1";"1";"2";"2";"2";"1";"2";"2";"2";"1";"2";"2";"2";"1";"2";"2";"1";"1";"2";"2";"1";"2";"2";"2";"1";"2";"1";"1";"1";"1";"1";"2";"2";"2";"1";"2";"2";"2";"1";"2";"-9";"-9";"-9";"-9";"-9";"-9";"-9";"1";"2";"2";"1";"2";"1";"1";"1";"1";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"2";"1";"1";"1";"1";"4";"4";"2";"1";"2";"1";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"2";"2";"3";"1";"8";"1";"2";"2";"1";"2";"1";"2";"2";"3";"1";"1";"2";"2";"2";"2";"2";"2";"3";"2";"4";"7";"1";"3";"2";"7"
1012;1354,82386659091;"1";"59";"1";"29";"3";"2";"1";"1";"2";"2";"2";"1";"2";"1";"2";"1";"2";"1";"2";"2";"2";"2";"1";"2";"2";"1";"2";"2";"2";"2";"1";"1";"1";"2";"2";"2";"2";"2";"2";"1";"2";"2";"1";"2";"2";"1";"2";"1";"2";"2";"2";"2";"1";"1";"5";"1";"1";"2";"1";"1";"1";"2";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"1";"2";"2";"1";"1";"1";"4";"1";"2";"1";"2";"2";"2";"2";"1";"2";"1";"2";"2";"2";"2";"2";"2";"2";"2";"1";"4";"2";"2";"1";"1";"2";"1";"2";"2";"3";"2";"2";"2";"1";"2";"2";"2";"2";"2";"2";"3";"7";"1";"2";"2";"7"
1921;1441,28033508252;"1";"45";"1";"29";"3";"2";"1";"2";"2";"2";"2";"1";"2";"2";"2";"1";"2";"2";"2";"1";"2";"2";"2";"1";"2";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"2";"1";"1";"2";"2";"2";"2";"2";"2";"4";"5";"2";"2";"2";"1";"2";"2";"2";"2";"2";"-9";"-9";"-9";"-9";"-9";"1";"2";"1";"1";"1";"1";"1";"1";"1";"4";"3";"2";"1";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"2";"2";"3";"2";"4";"99";"2";"1";"1";"2";"2";"2";"2";"3";"1";"2";"2";"2";"2";"2";"2";"2";"3";"2";"4";"2";"1";"3";"8";"4"
2312;1211,79824556792;"1";"44";"1";"29";"3";"3";"1";"2";"2";"2";"1";"1";"2";"2";"2";"1";"2";"2";"2";"2";"2";"1";"1";"2";"2";"2";"2";"2";"2";"1";"1";"2";"1";"2";"2";"1";"2";"2";"1";"2";"2";"2";"2";"2";"1";"1";"2";"2";"2";"2";"2";"1";"2";"1";"1";"1";"2";"2";"1";"1";"1";"1";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"1";"2";"2";"1";"1";"1";"2";"1";"2";"1";"2";"2";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"3";"1";"10";"2";"2";"1";"1";"2";"2";"2";"2";"3";"2";"2";"2";"1";"2";"2";"2";"2";"2";"2";"3";"3";"4";"3";"5";"4"
5205;2652,41921996472;"6";"23";"3";"29";"3";"2";"2";"3";"2";"3";"2";"1";"2";"2";"2";"1";"2";"2";"2";"2";"2";"1";"2";"2";"2";"1";"2";"2";"2";"2";"1";"1";"1";"1";"1";"1";"1";"2";"1";"2";"2";"2";"2";"2";"1";"1";"2";"1";"1";"2";"2";"2";"2";"4";"4";"1";"2";"1";"2";"2";"2";"2";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"2";"2";"1";"2";"2";"2";"3";"1";"2";"2";"1";"2";"2";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"3";"2";"10";"1";"2";"2";"2";"2";"1";"2";"2";"3";"1";"2";"2";"2";"2";"2";"2";"2";"3";"3";"4";"3";"7";"-9";"-9";"8"
3220;1160,98350711857;"1";"63";"1";"29";"3";"3";"1";"1";"1";"3";"1";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"1";"1";"2";"1";"2";"2";"2";"2";"2";"1";"2";"1";"2";"1";"2";"2";"2";"2";"2";"2";"1";"2";"2";"1";"1";"2";"2";"2";"2";"2";"2";"1";"1";"5";"1";"1";"1";"1";"1";"1";"2";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"1";"2";"2";"1";"4";"4";"4";"1";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"2";"2";"2";"2";"1";"3";"1";"10";"3";"2";"2";"1";"2";"2";"2";"2";"3";"2";"2";"2";"2";"2";"1";"2";"2";"3";"3";"4";"2";"8";"-9";"-9";"5"
2112;1389,30639613739;"6";"67";"1";"29";"3";"3";"1";"1";"3";"3";"2";"1";"1";"2";"2";"1";"2";"2";"2";"2";"2";"1";"1";"1";"2";"2";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"1";"1";"1";"2";"2";"2";"2";"2";"2";"5";"4";"1";"1";"2";"1";"2";"1";"1";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"2";"2";"2";"1";"4";"4";"4";"2";"1";"2";"1";"2";"2";"2";"2";"2";"-9";"-9";"-9";"-9";"-9";"-9";"-9";"-9";"2";"1";"7";"99";"2";"2";"1";"2";"2";"2";"2";"3";"2";"2";"2";"2";"1";"1";"2";"2";"1";"1";"1";"3";"12";"-9";"-9";"2"
2901;1298,66678765344;"6";"45";"1";"29";"3";"3";"1";"1";"2";"2";"1";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"1";"2";"1";"2";"2";"1";"2";"2";"2";"1";"2";"2";"1";"1";"1";"1";"2";"2";"2";"1";"2";"1";"2";"1";"1";"1";"1";"2";"2";"2";"2";"2";"1";"5";"1";"2";"1";"1";"1";"1";"1";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"2";"2";"2";"1";"1";"1";"4";"1";"2";"1";"1";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"2";"2";"2";"1";"7";"2";"2";"2";"1";"2";"2";"1";"2";"3";"1";"1";"2";"1";"2";"2";"2";"2";"5";"3";"4";"5";"1";"3";"3";"6"
2349;2498,22890968091;"1";"43";"2";"29";"3";"2";"1";"1";"3";"2";"1";"2";"2";"2";"2";"1";"1";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"2";"1";"2";"1";"2";"1";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"1";"1";"2";"2";"2";"2";"2";"2";"1";"5";"1";"1";"2";"1";"1";"2";"2";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"1";"2";"2";"1";"1";"1";"4";"1";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"1";"2";"2";"2";"1";"2";"7";"3";"2";"1";"2";"2";"2";"2";"2";"3";"2";"2";"2";"1";"1";"2";"2";"2";"5";"4";"4";"3";"4";"3";"1";"4"
5076;1481,90756548869;"1";"37";"1";"29";"3";"3";"1";"1";"2";"3";"1";"2";"2";"1";"2";"1";"1";"2";"2";"2";"2";"2";"1";"2";"2";"2";"1";"1";"2";"2";"3";"2";"1";"2";"2";"2";"2";"2";"1";"1";"2";"2";"2";"2";"2";"1";"1";"1";"2";"2";"2";"2";"2";"1";"5";"2";"1";"2";"2";"1";"2";"1";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"1";"1";"2";"1";"2";"3";"2";"2";"2";"1";"2";"2";"2";"1";"1";"2";"1";"2";"2";"2";"2";"2";"2";"2";"1";"1";"8";"2";"2";"1";"2";"2";"2";"1";"2";"3";"2";"2";"2";"2";"1";"2";"2";"2";"5";"2";"4";"6";"1";"2";"1";"5"
4384;1561,58401755805;"1";"20";"1";"29";"3";"3";"1";"2";"2";"1";"2";"1";"1";"2";"2";"1";"2";"2";"2";"2";"2";"1";"1";"1";"2";"1";"2";"2";"2";"2";"1";"1";"1";"2";"2";"2";"2";"2";"1";"1";"2";"2";"2";"2";"1";"1";"1";"2";"2";"2";"2";"2";"2";"4";"4";"1";"2";"1";"1";"1";"1";"2";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"1";"1";"1";"99";"3";"2";"2";"2";"1";"1";"2";"2";"2";"1";"2";"2";"-9";"-9";"-9";"-9";"-9";"-9";"-9";"-9";"3";"2";"7";"1";"2";"1";"2";"2";"1";"1";"2";"2";"2";"2";"2";"2";"1";"1";"2";"2";"4";"4";"4";"3";"7";"-9";"-9";"6"
1760;1441,28033508252;"1";"48";"1";"29";"3";"2";"2";"2";"3";"1";"1";"1";"2";"2";"2";"1";"2";"1";"2";"1";"2";"2";"1";"1";"2";"1";"2";"2";"2";"2";"3";"1";"1";"2";"2";"2";"2";"2";"1";"1";"2";"2";"2";"2";"1";"1";"2";"2";"1";"2";"2";"2";"1";"2";"4";"2";"1";"2";"1";"2";"1";"2";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"1";"2";"2";"2";"3";"1";"3";"1";"2";"1";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"2";"2";"2";"2";"7";"2";"2";"1";"1";"2";"1";"2";"2";"3";"2";"2";"2";"1";"1";"2";"2";"2";"5";"4";"4";"2";"1";"3";"7";"5"
4672;1165,84560403105;"6";"54";"1";"29";"3";"2";"1";"2";"2";"3";"2";"1";"2";"2";"2";"1";"2";"2";"2";"2";"2";"1";"1";"1";"2";"2";"2";"2";"2";"2";"1";"2";"1";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"1";"1";"2";"2";"1";"2";"2";"2";"2";"1";"5";"1";"1";"2";"1";"1";"1";"1";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"1";"2";"2";"1";"3";"1";"2";"1";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"1";"1";"2";"2";"3";"2";"8";"99";"2";"1";"2";"2";"2";"2";"2";"3";"1";"1";"2";"2";"1";"2";"2";"2";"3";"3";"4";"2";"2";"3";"9";"3"
3179;1389,30639613739;"6";"67";"1";"29";"3";"2";"1";"1";"2";"3";"2";"1";"1";"2";"2";"1";"2";"1";"2";"2";"2";"2";"1";"1";"2";"2";"1";"2";"2";"2";"1";"2";"1";"2";"1";"2";"2";"2";"2";"2";"2";"1";"2";"1";"1";"1";"1";"2";"2";"2";"2";"2";"1";"1";"5";"1";"2";"1";"1";"1";"1";"1";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"1";"2";"2";"1";"2";"1";"3";"2";"2";"2";"2";"2";"2";"2";"2";"1";"-9";"-9";"-9";"-9";"-9";"-9";"-9";"-9";"2";"2";"8";"99";"2";"2";"2";"2";"2";"2";"1";"3";"2";"2";"2";"2";"2";"2";"2";"1";"1";"1";"1";"0";"9";"-9";"-9";"3"
1192;1412,4001204494;"6";"61";"1";"29";"3";"3";"1";"2";"3";"3";"2";"1";"1";"2";"2";"1";"1";"1";"2";"2";"2";"2";"1";"1";"2";"2";"2";"2";"1";"2";"1";"1";"1";"2";"2";"2";"1";"2";"1";"1";"2";"2";"2";"2";"1";"1";"1";"2";"2";"2";"2";"2";"2";"4";"4";"1";"1";"2";"1";"1";"2";"1";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"1";"2";"2";"2";"4";"2";"2";"2";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"2";"1";"2";"2";"3";"1";"5";"99";"2";"1";"2";"2";"1";"1";"2";"3";"2";"1";"2";"1";"2";"2";"2";"2";"2";"2";"3";"1";"11";"-9";"-9";"3"
4902;1696,031262789;"1";"70";"1";"29";"3";"3";"3";"3";"3";"3";"2";"2";"1";"2";"2";"1";"2";"2";"2";"2";"2";"1";"1";"2";"1";"2";"2";"2";"2";"2";"3";"1";"1";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"1";"1";"1";"2";"2";"2";"2";"2";"2";"1";"5";"6";"1";"2";"2";"1";"1";"2";"2";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"1";"2";"2";"2";"1";"1";"4";"1";"2";"2";"2";"2";"2";"2";"1";"2";"1";"2";"2";"2";"2";"2";"2";"2";"3";"2";"9";"3";"1";"2";"2";"2";"2";"2";"2";"4";"2";"2";"2";"2";"2";"2";"2";"1";"2";"2";"3";"0";"8";"-9";"-9";"4"
